YEAR,MONTH,PTPM_CON,HRA2_AUT_60_MEAN,HRA2_AUT_60_AMAX,HRA2_AUT_60_AMIN,TA2_AUT_60_MEAN,TA2_AUT_60_AMAX,TA2_AUT_60_AMIN,NINO1+2,ANOM,NINO3,ANOM.1,NINO4,ANOM.2,NINO3.4,ANOM.3,CONFIRMED_CASES,ALL_CASES
2015,11,136.99999999999997,76.33749999999999,99.0,49.0,24.778750000000006,33.2,19.6,23.830000000000002,2.240000000000001,27.909999999999993,2.930000000000002,30.299999999999986,1.670000000000001,29.600000000000016,2.9500000000000015,217.0,902.0
2015,12,20.200000000000003,68.3467741935484,93.0,32.0,26.3875,34.7,19.8,25.009999999999994,2.189999999999999,27.990000000000006,2.849999999999999,30.11000000000001,1.6300000000000006,29.38999999999999,2.819999999999998,406.0,1369.0
2016,1,37.5,67.50401100769264,96.0,43.0,26.50873921543626,34.0,20.5,25.929999999999982,1.409999999999999,28.21000000000001,2.5799999999999987,29.649999999999984,1.3500000000000008,29.169999999999987,2.599999999999999,779.0,2548.0
2016,2,14.899999999999999,66.98994252873563,96.0,40.0,27.054022988505746,36.4,20.5,26.80999999999998,0.6700000000000004,28.36000000000001,1.9900000000000004,29.549999999999986,1.4500000000000002,29.12,2.4,1080.0,3919.0
2016,3,133.49999999999997,73.27688172043013,98.0,45.0,26.133333333333322,34.7,20.1,27.570000000000018,0.9299999999999998,28.700000000000017,1.57,29.52999999999998,1.340000000000001,28.899999999999984,1.68,937.0,3304.0
2016,4,221.20000000000002,77.00833333333334,98.0,44.0,25.325416666666666,33.7,20.0,25.830000000000005,0.23000000000000018,28.340000000000007,0.84,29.38999999999999,0.8900000000000003,28.87,1.09,808.0,2782.0
2016,5,163.0,76.7258064516129,98.0,48.0,25.349327956989242,35.0,17.5,24.54999999999999,0.2699999999999998,27.11000000000001,0.03000000000000002,29.38999999999999,0.6000000000000001,28.149999999999984,0.30000000000000004,649.0,3376.0
2016,6,125.6,72.73055555555555,97.0,42.0,24.725277777777773,34.1,18.0,23.169999999999998,0.2899999999999999,26.30999999999998,-0.12000000000000008,29.36000000000001,0.5199999999999997,27.529999999999983,-0.12000000000000008,502.0,3047.0
2016,7,23.5,70.05107526881721,96.0,40.0,24.820092165898618,33.7,16.8,21.789999999999996,0.16999999999999996,25.13999999999999,-0.4800000000000003,29.059999999999974,0.25999999999999984,26.73000000000001,-0.49000000000000016,342.0,1680.0
2016,8,29.1,64.89971949509116,93.0,26.0,25.775881159070813,36.0,18.2,21.029999999999983,0.3900000000000001,24.529999999999983,-0.4600000000000004,28.67999999999998,0.0,26.279999999999983,-0.5399999999999996,215.0,1077.0
